customer_unique_id,customer_city,customer_state,customer_segment,frequency,monetary,avg_order_value,recency_days,repeat_purchase_probability,expected_future_orders,expected_future_value,historical_clv,predicted_clv,clv_tier
ee9acb80d01d42bd5d2a4d850c1c606e,joao monlevade,MG,Growing Customers,1,404.04,404.04,283,0.5928449,0.6616837472472473,267.34670123777784,404.04,671.3867012377779,Diamond
a4e7c06913461ef2298e10fb4cdd2d71,sao bento do sul,SC,VIP Customers,1,436.49,436.49,139,0.48179567,0.537739911961962,234.7180941722768,436.49,671.2080941722768,Diamond
f2d12fb9cdae4493f4349e9d65a66bba,rio de janeiro,RJ,VIP Customers,1,459.63,459.63,80,0.41217226,0.460032102002002,211.44455504318017,459.63,671.0745550431802,Diamond
82c199ce18d8d976f3029a4310e8ac5c,porto velho,RO,High-Value Customers,1,411.33,411.33,152,0.5656022,0.6312777307307308,259.6634689814715,411.33,670.9934689814716,Diamond
197912068e2a7a13dd81fdfc58369b5c,flores da cunha,RS,High-Value Customers,1,520.89,520.89,183,0.25813445,0.2881080197697698,150.07258641787539,520.89,670.9625864178754,Diamond
1d4e969b43ef0e67167ec4d418830125,guapimirim,RJ,Inactive Customers,1,449.65,449.65,739,0.44079518,0.49197860430430435,221.21817942543044,449.65,670.8681794254304,Diamond
e8085316b657aa6e329ed4d505ca22d1,londrina,PR,At-Risk Customers,1,476.97,476.97,509,0.3640884,0.4063649309309309,193.82388110612612,476.97,670.7938811061262,Diamond
e4f19ad5354eee4f632f8e9920fa25cd,sao paulo,SP,VIP Customers,1,407.13,407.13,190,0.57942957,0.6467106812312312,263.29531964967117,407.13,670.4253196496711,Diamond
f8c74f26f568c1b52cd212e700e977df,parnamirim,RN,VIP Customers,2,496.3,248.15,190,0.62867963,0.701679466916917,174.12175971543294,496.3,670.4217597154329,Diamond
9e10a42bf2dbabb0454ee38fb1baf890,maceio,AL,High-Value Customers,1,449.49,449.49,205,0.44031563,0.49144337082082085,220.89888075025075,449.49,670.3888807502508,Diamond
10c14b8d65ccf290efb3018a713ce117,angra dos reis,RJ,Inactive Customers,1,378.93,378.93,371,0.68909574,0.7691108609609609,291.4391785439369,378.93,670.3691785439369,Diamond
ecb297840d7d64a51b8fab8a17af9ac5,sao paulo,SP,At-Risk Customers,1,454.19,454.19,435,0.4264071,0.47591983633633633,216.1580304656006,454.19,670.3480304656006,Diamond
184b3cfd8ffb32d11694d567f18e330a,campos dos goytacazes,RJ,Inactive Customers,1,443.33,443.33,495,0.4586797,0.5119398053053054,226.95827388600102,443.33,670.288273886001,Diamond
05ad5f7e74d3cfc5f83c8ef5b0481f4c,confins,MG,High-Value Customers,1,444.25,444.25,211,0.4557081,0.5086231546546547,225.95583645533034,444.25,670.2058364553303,Diamond
52b4d6e94fb6a5a216c9df0ac0b90758,cassilandia,MS,High-Value Customers,1,436.49,436.49,136,0.4797112,0.5354134014014015,233.70259557769774,436.49,670.1925955776977,Diamond
5cf4d8521b41d12abb8835cd05cefe1e,belem,PA,Inactive Customers,1,614.49,614.49,332,0.08115624,0.0905797873873874,55.66037355167568,614.49,670.1503735516757,Diamond
3308bce732b62d0e3b76c8fc53efd107,cubatao,SP,Inactive Customers,1,472.41,472.41,328,0.37501,0.41855470470470474,197.72942804954957,472.41,670.1394280495496,Diamond
38941a0aea64baf8a13882808742616c,sao paulo,SP,High-Value Customers,1,477.09,477.09,133,0.36213073,0.40417994389389394,192.83020943233785,477.09,669.9202094323379,Diamond
7c269c094eb72fe67154b16e18f88ec7,sao paulo,SP,At-Risk Customers,1,472.41,472.41,321,0.3743234,0.41778837937937935,197.3674083026126,472.41,669.7774083026127,Diamond
18ad83ef564d74c175c9c3449041738f,recife,PE,High-Value Customers,1,454.34,454.34,199,0.42481703,0.47414513358358357,215.42309999236534,454.34,669.7630999923654,Diamond
964392938ff1dee545febfe2ba106e4f,sao paulo,SP,At-Risk Customers,1,466.84,466.84,521,0.38914916,0.4343356490490491,202.76525440205808,466.84,669.6052544020581,Diamond
9534b8903d3db942b82ed7bf45b95e54,niteroi,RJ,Growing Customers,1,403.3,403.3,271,0.59152305,0.6602084091591592,266.2620514138889,403.3,669.5620514138889,Diamond
770c6c524fc389b4cab878d19703745d,goiania,GO,At-Risk Customers,2,521.07,260.535,434,0.5106187,0.5699097602602603,148.48143938940694,521.07,669.551439389407,Diamond
6ac0e68ca06c7a126ba938508ed19f86,sao paulo,SP,High-Value Customers,1,424.4,424.4,206,0.51676553,0.5767703362862864,244.78133071989993,424.4,669.1813307199,Diamond
8489eb4021645bb65c1331f4be2e61b5,rio grande,RS,At-Risk Customers,1,467.8,467.8,526,0.38557366,0.4303449758758759,201.31537971473475,467.8,669.1153797147348,Diamond
b38c8c380d02399365a217729afc48a7,maceio,AL,At-Risk Customers,1,431.5,431.5,323,0.4931339,0.5503946931931932,237.49531011286288,431.5,668.9953101128629,Diamond
f837b5b09a1c657034a5fa0192651699,francisco beltrao,PR,At-Risk Customers,1,477.28,477.28,417,0.35981795,0.40159861286286286,191.67498594718717,477.28,668.9549859471872,Diamond
ea3370e153242a75139a69bbbfa8efc0,fortaleza,CE,VIP Customers,1,518.59,518.59,142,0.25977582,0.2899399792792793,150.35997385444145,518.59,668.9499738544415,Diamond
ede7fe55b5511e9940b4821e1bfb555c,uruguaiana,RS,VIP Customers,1,382.92,382.92,196,0.6692034,0.7469086996996998,286.00627928900906,382.92,668.926279289009,Diamond
9c4b23d73e62136763b1c67db3f0ed84,formiga,MG,At-Risk Customers,1,412.2,412.2,402,0.5579947,0.6227868773773774,256.71275085495495,412.2,668.912750854955,Diamond
2a4f00eb2a1a0321bbf32bdcb7240b61,timon,MA,Inactive Customers,1,477.98,477.98,436,0.35777608,0.39931964884884885,190.86680575677278,477.98,668.8468057567728,Diamond
517a35f625b57d7c8533adfefb2d1b98,tatui,SP,High-Value Customers,1,515.93,515.93,190,0.26544386,0.29626617007007006,152.85260512425123,515.93,668.7826051242512,Diamond
05deca1c689c7d6d251146fbe36d37ae,macaubas,BA,Inactive Customers,1,450.42,450.42,590,0.43411294,0.4845204485485486,218.23770043523726,450.42,668.6577004352373,Diamond
9458812dde49284a31993430471bad36,hidreletrica tucurui,PA,At-Risk Customers,1,425.66,425.66,551,0.5113273,0.5707006401401402,242.9244344820521,425.66,668.5844344820521,Diamond
26da5236b37928e6d790a44b74675c96,curitiba,PR,Inactive Customers,1,478.05,478.05,370,0.35702834,0.3984850841841842,190.49579449424928,478.05,668.5457944942493,Diamond
56e712c4cd3247a596f8806f950459bc,barbacena,MG,High-Value Customers,1,419.92,419.92,132,0.5304106,0.5919998188188188,248.5925639183984,419.92,668.5125639183984,Diamond
fda2e2ffa2ddf9458f9151448ee6a57c,praia grande,SP,VIP Customers,1,448.91,448.91,120,0.43823433,0.48912039834834836,219.57103802255708,448.91,668.4810380225571,Diamond
8f0eb363ad943a36b7091034f29b508e,sao paulo,SP,At-Risk Customers,1,478.56,478.56,435,0.35557142,0.3968589922922923,189.92083935139942,478.56,668.4808393513995,Diamond
53cf36f383a2f36273af201486eb608d,barra mansa,RJ,Inactive Customers,1,477.96,477.96,514,0.35702834,0.3984850841841842,190.45993083667267,477.96,668.4199308366726,Diamond
0462c410423508010e83ec6a0a347923,jose bonifacio,SP,High-Value Customers,1,495.93,495.93,84,0.31148526,0.3476537186186186,172.41190867453153,495.93,668.3419086745315,Diamond
a77f14b2f8865a4e64ec60d9f116b55b,pontal,SP,VIP Customers,1,397.44,397.44,90,0.610592,0.6814915715715716,270.8520102054054,397.44,668.2920102054054,Diamond
fa296eb81c5d2ab98eea48297547858b,pindamonhangaba,SP,VIP Customers,1,499.29,499.29,67,0.30305216,0.33824139979979984,168.88054850604206,499.29,668.1705485060421,Diamond
3a43af6775cec872d9a3c80707eb3336,sao paulo,SP,VIP Customers,2,501.03,250.515,164,0.59774387,0.6671515666166166,167.1314747109617,501.03,668.1614747109617,Diamond
ee59b3e5ddc6f6f92640127ef0c79784,piuma,ES,At-Risk Customers,1,440.71,440.71,413,0.46237612,0.5160654392392393,227.43519972712514,440.71,668.1451997271251,Diamond
e88d33deb1c39d5e44e5034f67f38761,araguaina,TO,Growing Customers,1,472.54,472.54,249,0.3708095,0.413866458958959,195.5684565164665,472.54,668.1084565164665,Diamond
6f1b9f60ea8ee748140353648c2d8d8f,teresopolis,RJ,VIP Customers,2,496.76,248.38,119,0.6173403,0.6890234579579579,171.1396464875976,496.76,667.8996464875976,Diamond
723f7b82c924b4d6cf97925277f199c3,cruzeiro,SP,Growing Customers,1,470.46,470.46,241,0.37600696,0.41966742782782784,197.4367380958799,470.46,667.8967380958799,Diamond
d89df8031e142bb5a28f16211b3ada43,upanema,RN,At-Risk Customers,1,418.92,418.92,393,0.53211075,0.5938973836336336,248.7954919518018,418.92,667.7154919518018,Diamond
bf125c96ccfb2f5e0e7a5334a09d7275,paranagua,PR,At-Risk Customers,1,432.54,432.54,525,0.48705223,0.5436068432932933,235.13170399808112,432.54,667.6717039980812,Diamond
659ee59482fb5a41632c2c2f2b3fffdc,sao paulo,SP,Inactive Customers,1,478.33,478.33,577,0.35417634,0.395301921021021,189.084767881985,478.33,667.414767881985,Diamond
4c7403593a8f583d6968bb15e6ed749c,cotia,SP,Inactive Customers,1,438.45,438.45,341,0.467703,0.5220108558558558,228.87565974999998,438.45,667.32565975,Diamond
b29b4e8d5cb5574a2c5b54b1401ac5f7,aracaju,SE,VIP Customers,1,475.42,475.42,210,0.3616096,0.4035983023023023,191.87870488056058,475.42,667.2987048805605,Diamond
3e8ec82c18ec9053aca2a527a3eb8494,passo fundo,RS,Inactive Customers,1,403.16,403.16,462,0.58682114,0.6549605316316316,264.05388793260863,403.16,667.2138879326087,Diamond
af95ce622c3683fc82b4b4de9783fc51,salgueiro,PE,At-Risk Customers,1,447.33,447.33,537,0.4403612,0.49149423223223226,219.86011490444446,447.33,667.1901149044445,Diamond
2f2bc963a0bf88ac75287e5124e04c10,recife,PE,High-Value Customers,1,487.17,487.17,214,0.3308303,0.3692450295295296,179.88510103590093,487.17,667.055101035901,Diamond
97c4e515366dff570902bf8eb583d4c5,goiania,GO,High-Value Customers,1,376.12,376.12,220,0.69295925,0.7734229867367368,290.8998537714215,376.12,667.0198537714215,Diamond
d04cf8840eb709397012d6f257450ae7,atibaia,SP,Growing Customers,1,466.16,466.16,231,0.3860296,0.43085385785785785,200.84683437901901,466.16,667.006834379019,Diamond
7590dea9fc7279d54050da9c98d4752e,bauru,SP,High-Value Customers,1,521.48,521.48,215,0.24988282,0.2788982425425426,145.43985552108512,521.48,666.9198555210851,Diamond
97ab9ddfd685e215b635522cce6a3b21,arceburgo,MG,At-Risk Customers,1,473.84,473.84,326,0.36450458,0.4068294361361362,192.77206001874677,473.84,666.6120600187468,Diamond
380444b18bff5028f5055fc3d9cd9e6b,balneario camboriu,SC,High-Value Customers,1,418.75,418.75,189,0.53017133,0.5917327657157158,247.78809564345596,418.75,666.538095643456,Diamond
b094ab5e1bf0e1db3afe0f4cd9676c98,cabedelo,PB,Growing Customers,1,441.62,441.62,283,0.4561036,0.5090645785785786,224.81309919187186,441.62,666.4330991918719,Diamond
401eabb874cf1d6c26a62418c186e15f,sao paulo,SP,Inactive Customers,1,423.59,423.59,499,0.5135183,0.5731460505505506,242.7789355527077,423.59,666.3689355527076,Diamond
8838c65162661299e5e7baf5371a9bcd,sao paulo,SP,High-Value Customers,1,406.78,406.78,111,0.57157326,0.637942127027027,259.502098432054,406.78,666.282098432054,Diamond
b94205142c3fe115e026b537556c750f,luis eduardo magalhaes,BA,VIP Customers,1,471.42,471.42,94,0.37024975,0.41324171296296297,194.810408325,471.42,666.230408325,Diamond
3305d37e38753e19941e19c00e848549,altamira,PA,Inactive Customers,1,423.05,423.05,419,0.51494944,0.5747433689689689,243.1451822423223,423.05,666.1951822423223,Diamond
498a2e3ddd8c88cfc2da2862d6b1a872,pato branco,PR,High-Value Customers,1,498.14,498.14,102,0.30214956,0.3372339933933934,167.989741468985,498.14,666.129741468985,Diamond
cc14ea7099959d91a17c9d7c3a46721d,linhares,ES,At-Risk Customers,3,581.46,193.82,517,0.3903584,0.4356853013013013,84.44452509821821,581.46,665.9045250982183,Diamond
06efe14ae14452f6c8cd70696f9478ac,cariacica,ES,Growing Customers,1,393.12,393.12,249,0.6216625,0.693847535035035,272.765342972973,393.12,665.8853429729729,Diamond
7b7605b5797e73a668d8b55424f883f0,cunha,SP,At-Risk Customers,1,444.92,444.92,344,0.44491395,0.4965756298798799,220.93642924615617,444.92,665.8564292461562,Diamond
9e5e50606b260617bca519e8e69b1a03,barra de guabiraba,PE,At-Risk Customers,1,394.24,394.24,434,0.6172537,0.6889268023023023,271.60250253965967,394.24,665.8425025396597,Diamond
d292ad21256bd552080d3990079866d3,fortaleza,CE,At-Risk Customers,1,394.64,394.64,401,0.6155729,0.6870508343343343,271.1377412617017,394.64,665.7777412617017,Diamond
da2edba0f99595361e7dfd281b1d8b11,petrolina,PE,Growing Customers,1,400.18,400.18,286,0.5943563,0.6633706451451451,265.4676647741842,400.18,665.6476647741842,Diamond
e0a09cdeebf0054349e0da18a0c05480,campinas,SP,Growing Customers,1,463.53,463.53,317,0.3904147,0.43574813863863865,201.98233470316816,463.53,665.5123347031681,Diamond
5cee43d9514db230389bcc71987da865,jatai,GO,High-Value Customers,1,420.76,420.76,171,0.5209872,0.5814822102102102,244.66445476804802,420.76,665.424454768048,Diamond
cac5bdc2d57b55cf40016436c1a10dc6,sao paulo,SP,Growing Customers,1,450.53,450.53,268,0.42703652,0.4766223421421421,214.73266380529927,450.53,665.2626638052992,Diamond
32fb60e2ce6a1f62eeccbc2d33046072,sao paulo,SP,VIP Customers,2,481.25,240.625,73,0.6849616,0.7644966806806807,183.95701378878877,481.25,665.2070137887888,Diamond
97e54323b78a86d896c273c9ff83c570,barretos,SP,At-Risk Customers,1,410.95,410.95,434,0.55422443,0.6185788182682683,254.20496536734487,410.95,665.1549653673449,Diamond
32e9161f4bee303bad702da586e7511c,rio grande,RS,Growing Customers,1,467.51,467.51,292,0.3787158,0.4226908078078078,197.61217955822823,467.51,665.1221795582283,Diamond
c7e752293cad3fb436b2263636640014,niteroi,RJ,At-Risk Customers,1,419.04,419.04,516,0.52587366,0.586936066966967,245.94968950183787,419.04,664.9896895018379,Diamond
aa36550268e01de2536999cd0add273c,guarulhos,SP,VIP Customers,1,501.61,501.61,228,0.29182404,0.32570951411411414,163.3791493747808,501.61,664.9891493747808,Diamond
773427e58e9396f234a16271a8fa4947,vitoria,ES,High-Value Customers,1,413.58,413.58,54,0.5441149,0.6072954089089089,251.16523521654653,413.58,664.7452352165465,Diamond
64df076fb557552498049bb07ed1cd5f,rio de janeiro,RJ,VIP Customers,3,554.24,184.74666666666667,161,0.5345408,0.5966096016016017,110.2216351972239,554.24,664.4616351972239,Diamond
a2f717aa61bb01e688d547976d339428,tumiritinga,MG,VIP Customers,1,480.31,480.31,124,0.3432501,0.3831069684684685,184.0101080250901,480.31,664.3201080250901,Diamond
68cfb2c12fe97983b3e00aac4c177eb1,sao paulo,SP,High-Value Customers,1,419.89,419.89,171,0.52151394,0.5820701132132132,244.4054198370961,419.89,664.2954198370961,Diamond
70150002d59f4bbfe4ab728749cb5f12,alagoinhas,BA,At-Risk Customers,1,439.5,439.5,327,0.45824394,0.5114534465465466,224.78378975720722,439.5,664.2837897572072,Diamond
f1564d4caeae524b41e3b42124ebea2a,cacapava,SP,VIP Customers,1,408.51,408.51,157,0.5609435,0.6260780805805807,255.759156697973,408.51,664.269156697973,Diamond
a6af4c9bc9407009467c56b92f0d5a66,niteroi,RJ,Growing Customers,1,397.96,397.96,285,0.59953135,0.6691466018518519,266.293581672963,397.96,664.253581672963,Diamond
1b6d1a3328b7a0a981e184cfa7f79fcd,bento goncalves,RS,Inactive Customers,1,484.65,484.65,388,0.3318914,0.37042934034034036,179.52857979594594,484.65,664.1785797959459,Diamond
87b3f231705783eb2217e25851c0a45d,juiz de fora,MG,VIP Customers,2,523.12,261.56,167,0.48302972,0.539117255055055,141.01150923220018,523.12,664.1315092322002,Diamond
547d96d61444758bad5bca8d0e3401bb,campo grande,MS,Inactive Customers,1,473.12,473.12,573,0.3614697,0.4034421576576577,190.876553630991,473.12,663.996553630991,Diamond
c82e728a76f784230c3b9e9a1a8fb055,joao monlevade,MG,At-Risk Customers,1,444.23,444.23,544,0.44299892,0.4944382340340341,219.64429670493897,444.23,663.874296704939,Diamond
3429548a00c12192afbd69ce55fb58ac,canoas,RS,High-Value Customers,1,471.35,471.35,218,0.36572284,0.40818915575575576,192.3999585654755,471.35,663.7499585654755,Diamond
b3ce68fe0154a4c2fa89f97fb74c91b8,taubate,SP,VIP Customers,1,452.1,452.1,173,0.41932794,0.4680186717717718,211.59124150801804,452.1,663.691241508018,Diamond
52ce7a02c3e7ac2b2a215d37e485c40e,serra,ES,High-Value Customers,1,475.02,475.02,135,0.3554168,0.3966864184184184,188.4339824771171,475.02,663.453982477117,Diamond
90c876a16ad0f0187a0aa8d4f8b1377b,rio de janeiro,RJ,High-Value Customers,1,461.8,461.8,141,0.39075953,0.436133008958959,201.40622353724729,461.8,663.2062235372473,Diamond
19eb98b740ded18a924cd34a65f23a37,belo horizonte,MG,High-Value Customers,1,394.34,394.34,211,0.61075795,0.6816767910410411,268.8124257791241,394.34,663.1524257791241,Diamond
92603fb137176e599427a906f8006c3c,rio de janeiro,RJ,Growing Customers,1,419.84,419.84,273,0.5185713,0.5787857852852852,242.99742409417414,419.84,662.8374240941741,Diamond
67b8641b608c7f0b17bb555778f0e32f,teresopolis,RJ,Growing Customers,1,432.54,432.54,311,0.47633436,0.5316444558558558,229.9574929358919,432.54,662.497492935892,Diamond
0b301ba858fea6e878faa5da12b044c6,sao paulo,SP,Inactive Customers,1,408.12,408.12,456,0.55828756,0.6231137431431432,254.3051808515796,408.12,662.4251808515796,Diamond
dfab95fe6361089893e6747cbb3f58f7,cocal,PI,At-Risk Customers,1,475.2,475.2,490,0.35292944,0.39391023583583584,187.1861440691892,475.2,662.3861440691892,Diamond
be4cb52f1e018e4ad1abc82eac59bfd3,rio de janeiro,RJ,Growing Customers,1,414.08,414.08,271,0.536627,0.598938043043043,248.00826486326324,414.08,662.0882648632632,Diamond
fb51f201e03ae4c1660697b469f3333f,mairinque,SP,At-Risk Customers,1,393.15,393.15,625,0.6125318,0.6836566136136136,268.7795976421922,393.15,661.9295976421922,Diamond
9414b67cf7f338e04d81f867351fd11c,arapiraca,AL,High-Value Customers,1,410.91,410.91,64,0.5472329,0.610775458958959,250.97374384082588,410.91,661.8837438408259,Diamond
4a336f897fa63c4b1690d1825f6b742d,salvador,BA,High-Value Customers,1,491.37,491.37,174,0.3107236,0.34680361761761763,170.4088935887688,491.37,661.7788935887688,Diamond
70d12eadbc6f55d36dc712fef5317ff8,porto alegre,RS,At-Risk Customers,1,492.47,492.47,516,0.30801022,0.34377517047047046,169.2989582015926,492.47,661.7689582015926,Diamond
c4ae63b474a0d6214f3cc88e746250c1,londrina,PR,Growing Customers,1,424.82,424.82,283,0.49967465,0.5576949296796797,236.91996002652152,424.82,661.7399600265215,Diamond
e13e53b911d67b6cd20ff61aecd5d42a,monte carmelo,MG,VIP Customers,1,499.46,499.46,101,0.2910141,0.32480552702702703,162.2273685289189,499.46,661.6873685289189,Diamond
229af2bc314525d19240f5c62dccfbbb,valente,BA,Growing Customers,1,413.88,413.88,231,0.5363226,0.5985982972972973,247.7478632854054,413.88,661.6278632854054,Diamond
0cc2c169569fd06473481e06325a5321,belo horizonte,MG,High-Value Customers,1,460.61,460.61,200,0.3908809,0.43626847197197194,200.94962087501,460.61,661.5596208750101,Diamond
012b41c1dae00a092474ca48dc764a00,paracatu,MG,High-Value Customers,1,442.52,442.52,87,0.44329342,0.4947669302302302,218.94426196548147,442.52,661.4642619654815,Diamond
a4e9d1568df5584556b6a4d871095249,itupeva,SP,VIP Customers,1,388.0,388.0,175,0.63146544,0.7047887543543544,273.4580366894895,388.0,661.4580366894895,Diamond
0dc81b520ef7db9cb44bb075e129dcf8,rio de janeiro,RJ,VIP Customers,2,504.9500000000001,252.475,122,0.5551409,0.6196017052052053,156.4339405216842,504.9500000000001,661.3839405216843,Diamond
55a2c780cc65e883981402b88dbd44d7,porto alegre,RS,Inactive Customers,1,416.54,416.54,490,0.52663153,0.5877819378878879,244.83468840782083,416.54,661.3746884078208,Diamond
da57d50d6b9efdd598b3a52ea8a7b850,campinas,SP,Growing Customers,1,458.43,458.43,248,0.3966082,0.44266080380380385,202.9289922877778,458.43,661.3589922877778,Diamond
79e8da40d2295512051a82eda0663058,oiapoque,AP,At-Risk Customers,1,425.24,425.24,521,0.49681866,0.5545073132132132,235.7986898707868,425.24,661.0386898707868,Diamond
9eaed62db4e25ad2ac2fcdec58a8e6cc,sao paulo,SP,VIP Customers,2,470.02,235.01,203,0.7279518,0.8124787357357358,190.94062768525527,470.02,660.9606276852553,Diamond
5385e920cc8eb8bf2ec7c6fee79ee666,rio de janeiro,RJ,High-Value Customers,1,393.79,393.79,67,0.6078604,0.6784427887887888,267.1639857971372,393.79,660.9539857971372,Diamond
da1c00cb82cb526b43d67fafe2ac33cb,brasilia,DF,VIP Customers,1,511.65,511.65,125,0.26134193,0.2916879398898899,149.24213444466216,511.65,660.8921344446621,Diamond
803c7901a46efc90aec32e744c008b4a,rio claro,SP,High-Value Customers,1,418.58,418.58,212,0.5185374,0.578747948948949,242.25231647105105,418.58,660.8323164710511,Diamond
19e5b71b7be85c9d54c418dfb4088614,morro reuter,RS,High-Value Customers,1,457.07,457.07,128,0.39937675,0.4457508270770771,203.73933053211962,457.07,660.8093305321196,Diamond
9c3b8b30a6b28a14aa21e3ecaf2fadf8,guarulhos,SP,At-Risk Customers,1,462.56,462.56,450,0.38367975,0.4282311524024024,198.08260185525526,462.56,660.6426018552553,Diamond
aa87d81170176d34f2aa2965c4ed431c,canoinhas,SC,VIP Customers,1,450.89,450.89,170,0.4167786,0.46517331231231235,209.74199478849852,450.89,660.6319947884986,Diamond
60773a7bbe6c8189c0799fa572a43a65,embu,SP,Inactive Customers,1,376.76,376.76,545,0.6747968,0.7531515835835836,283.75739063095097,376.76,660.517390630951,Diamond
2bf97f7ad0865d494796787cc7cf1fe8,rio de janeiro,RJ,High-Value Customers,1,392.56,392.56,205,0.6114828,0.6824858078078079,267.91662871303305,392.56,660.476628713033,Diamond
5ce16898c9bd69dd391793100328af1a,martinopolis,SP,Growing Customers,1,472.94,472.94,311,0.35525262,0.39650317447447453,187.522211335958,472.94,660.462211335958,Diamond
54dfac2adf924cfba07091efb3d1b5ee,rio de janeiro,RJ,Growing Customers,1,416.55,416.55,276,0.5246261,0.5855436451451451,243.9082053852102,416.55,660.4582053852102,Diamond
32a390ed1539022cd7a0f20df2954bd5,sao paulo,SP,Inactive Customers,1,453.85,453.85,357,0.40756196,0.45488647187187187,206.45022525904906,453.85,660.3002252590491,Diamond
91e2a2cab493008ec6525c5b50e085e8,praia grande,SP,High-Value Customers,1,401.64,401.64,58,0.57700086,0.6439999588588589,258.6561434760721,401.64,660.2961434760721,Diamond
2e9cdecaa137e8ba2084bbde28c85105,rio de janeiro,RJ,Inactive Customers,1,619.34,619.34,323,0.05918094,0.0660528009009009,40.90914170996397,619.34,660.249141709964,Diamond
7c778e5a4b3bd2bf2baf60e8ec9c50ae,itaperuna,RJ,High-Value Customers,1,473.81,473.81,210,0.35244375,0.3933681493993994,186.38176286692942,473.81,660.1917628669294,Diamond
88681f489d04722ee4e7a638caefc10d,mesquita,RJ,High-Value Customers,1,417.37,417.37,184,0.5212275,0.5817504129129129,242.80516983746244,417.37,660.1751698374625,Diamond
7a289a88afacb22f0b94b3052717b22c,rio de janeiro,RJ,At-Risk Customers,1,394.77,394.77,484,0.6022127,0.6721392997997999,265.340431381967,394.77,660.1104313819669,Diamond
860052aea27ab400cbe474e6956013fc,cuiaba,MT,At-Risk Customers,1,476.34,476.34,630,0.34512448,0.38519899419419423,183.48568889446247,476.34,659.8256888944625,Diamond
a7f8b23aaf522616c6c7daa2a3753247,joao pessoa,PB,Growing Customers,2,504.82,252.41,318,0.5486897,0.6124014169169169,154.57624164399897,504.82,659.396241643999,Diamond
cde7f673a737c930ff84009114fe8b98,osasco,SP,At-Risk Customers,1,386.79,386.79,385,0.63144755,0.704768787037037,272.5975191380556,386.79,659.3875191380556,Diamond
4ef6c02126b21225e011b242f9f79c6f,sorocaba,SP,Growing Customers,2,528.29,264.145,309,0.44466487,0.4962976276776777,131.09453686292017,528.29,659.3845368629202,Diamond
1322aeab45dddda6c3f9095b167f3afc,tangara da serra,MT,High-Value Customers,1,447.68,447.68,79,0.42359775,0.47278427552552554,211.65606446726727,447.68,659.3360644672673,Diamond
a29cfd4d663e5140a3c936fafc45f35c,brasilia,DF,Growing Customers,1,370.35,370.35,302,0.6990436,0.7802138278278279,288.95219113603605,370.35,659.3021911360361,Diamond
7f8332909b975683069ed4777867f021,aparecida de goiania,GO,High-Value Customers,1,457.95,457.95,131,0.39387655,0.43961196521521523,201.32029947030782,457.95,659.2702994703078,Diamond
1a58ae3b5ece841b4ff7cc13f9de4cb7,araguari,MG,High-Value Customers,1,460.61,460.61,131,0.38636178,0.43122460930930934,198.62636729396098,460.61,659.2363672939609,Diamond
a4ff7f3161bd56ef7518647f4e14ca9e,sao paulo,SP,At-Risk Customers,1,459.5,459.5,460,0.38924012,0.434437170970971,199.62388006116117,459.5,659.1238800611611,Diamond
a826e92cf1530ad8a2e0e2f1350ac1be,montes claros,MG,At-Risk Customers,1,455.29,455.29,332,0.40102428,0.4475896618618619,203.7830971490871,455.29,659.0730971490871,Diamond
6dcfbf03e3b9454a0a0f197f6eed055d,catanduva,SP,High-Value Customers,1,447.0,447.0,165,0.42507192,0.4744296204204204,212.07004032792793,447.0,659.0700403279279,Diamond
c6384cc0ff283dfc67d9f052ff0436f0,alvorada d'oeste,RO,Growing Customers,1,430.1,430.1,280,0.47686562,0.5322374037037038,228.915307332963,430.1,659.0153073329631,Diamond
eab55d94c67aaf17eb72cc436a269711,rio de janeiro,RJ,At-Risk Customers,1,398.01,398.01,346,0.58734226,0.6555421620620621,260.9123359223213,398.01,658.9223359223213,Diamond
fb554546f4b290032e65366c8472a343,taubate,SP,At-Risk Customers,1,401.26,401.26,336,0.57425624,0.6409366442442442,257.18223786944543,401.26,658.4422378694454,Diamond
4bbaf6f7a10a7e26a8777aa5cb6d5864,rio de janeiro,RJ,VIP Customers,3,554.09,184.6966666666667,215,0.50528324,0.5639547673673674,104.1605656835282,554.09,658.2505656835283,Diamond
84391c0f1400c649f0eae00bb9124408,ijui,RS,Growing Customers,1,388.56,388.56,283,0.6216358,0.6938177347347347,269.58981900852854,388.56,658.1498190085285,Diamond
b174f842ed0fe72ba49abed080d8d15e,recife,PE,At-Risk Customers,1,440.47,440.47,342,0.44265714,0.4940567678678679,217.6171845427598,440.47,658.0871845427598,Diamond
749f894180c39414865a117e748e74f0,rio de janeiro,RJ,High-Value Customers,1,464.34,464.34,223,0.37377524,0.4171765691691692,193.711768128012,464.34,658.051768128012,Diamond
ab341ba2b1625e9a554bcaca4aea5bac,denise,MT,Growing Customers,1,409.29,409.29,310,0.5445167,0.6077438643643643,248.7434862456907,409.29,658.0334862456907,Diamond
114886384ffe882fb734de722e614d72,sao paulo,SP,Inactive Customers,1,442.18,442.18,401,0.4372665,0.4880401876876877,215.80161019174176,442.18,657.9816101917418,Diamond
32f00f20e6843b0a4ef767ffed5344c7,natal,RN,Inactive Customers,1,453.6,453.6,332,0.40358168,0.4504440172172172,204.32140620972973,453.6,657.9214062097298,Diamond
